InletPressureBara,InletFlowrateKgps,InletTemperatureCelsius,ReservoirPressureBara,WasTwoPhase,WasLiquid,FluidPressureAtReservoirBara,FluidTemperatureAtReservoirCelsius,FluidPhaseAtReservoir,PressureStatus
140,44,10,40,False,True,134.91000697774135,9.810971408476348,Liquid,High
140,43,10,40,False,True,134.9084972773805,9.805817177474069,Liquid,High
140,42,10,40,False,True,134.90697710088554,9.807783474033272,Liquid,High
140,41,10,40,False,True,134.9054464482563,9.837878337067423,Liquid,High
140,40,10,40,False,True,134.90390531949294,9.743173745346894,Liquid,High
140,39,10,40,False,True,134.90235371459536,9.718667082944762,Liquid,High
140,38,10,40,False,True,134.90079163356353,9.72420825125289,Liquid,High
140,37,10,40,False,True,134.89921907639751,9.720030825499293,Liquid,High
140,36,10,40,False,True,134.8976360430973,9.748458801471202,Liquid,High
140,35,10,40,False,True,134.89604253366292,9.806876302282205,Liquid,High
140,34,10,40,False,True,134.8944385480943,9.632195853051883,Liquid,High
140,33,10,40,False,True,134.8928240863915,9.81869767830807,Liquid,High
140,32,10,40,False,True,134.89119914855456,9.721465291814638,Liquid,High
140,31,10,40,False,True,134.88956373458333,9.81149081877021,Liquid,High
140,30,10,40,False,True,134.8879178444779,9.631264799153428,Liquid,High
140,29,10,40,False,True,134.88626147823825,9.724367918016696,Liquid,High
140,28,10,40,False,True,134.88459463586454,9.666805033468336,Liquid,High
140,27,10,40,False,True,134.88291731735654,9.889630438774134,Liquid,High
140,26,10,40,False,True,134.88122952271428,9.5832838064278,Liquid,High
140,25,10,40,False,True,134.87953125193792,9.553178941318038,Liquid,High
140,24,10,40,False,True,134.87782250502732,9.720089795901401,Liquid,High
140,23,10,40,False,True,134.87610328198252,9.64354266840462,Liquid,High
140,22,10,40,False,True,134.87437358280354,9.723898410939569,Liquid,High
140,21,10,40,False,True,134.87263340749027,9.634803343358044,Liquid,High
140,20,10,40,False,True,134.87088275604293,9.552002260621407,Liquid,High
140,19,10,40,False,True,134.8691216284613,9.816889071332298,Liquid,High
140,18,10,40,False,True,134.86735002474552,9.81491870855183,Liquid,High
140,17,10,40,False,True,134.8655679448955,9.799173461534679,Liquid,High
140,16,10,40,False,True,134.86377538891134,9.733788304858706,Liquid,High
140,15,10,40,False,True,134.86197235679293,9.651440252990255,Liquid,High
140,14,10,40,False,True,134.86015884854032,9.83467918636103,Liquid,High
140,13,10,40,False,True,134.8583348641535,9.634437697472094,Liquid,High
140,12,10,40,False,True,134.8565004036325,9.71731454555794,Liquid,High
140,11,10,40,False,True,134.8546554669773,9.629341789418277,Liquid,High
140,10,10,40,False,True,134.85280005418792,9.881346312608798,Liquid,High
140,9,10,40,False,True,134.85093416526433,9.798160440336744,Liquid,High
140,8,10,40,False,True,134.8490578002065,9.79973715602938,Liquid,High
140,7,10,40,False,True,134.8471709590145,9.641445751731794,Liquid,High
140,6,10,40,False,True,134.84527364168827,9.53890254890473,Liquid,High
140,5,10,40,False,True,134.8433658482279,9.70527405308269,Liquid,High
140,4,10,40,False,True,134.84144757863334,9.818157615890698,Liquid,High
140,3,10,40,False,True,134.83951883290453,9.566112793471063,Liquid,High
140,2,10,40,False,True,134.83757961104152,9.705963993704472,Liquid,High
140,1,10,40,False,True,134.83562991304427,9.703621075102319,Liquid,High
139,132,10,40,False,True,135,10.23491790416972,Liquid,High
139,131,10,40,False,True,135,10.136212620708534,Liquid,High
139,130,10,40,False,True,135,10.236550533237505,Liquid,High
139,129,10,40,False,True,135,10.224451268902556,Liquid,High
139,128,10,40,False,True,134.99942200895453,9.837144236565791,Liquid,High
139,127,10,40,False,True,134.99879230386654,10.146235121656389,Liquid,High
139,126,10,40,False,True,134.9981521226443,10.215394722573592,Liquid,High
139,125,10,40,False,True,134.99750146528794,10.1377584528841,Liquid,High
139,124,10,40,False,True,134.99684033179736,10.232948395568712,Liquid,High
139,123,10,40,False,True,134.9961687221725,10.244687886421218,Liquid,High
139,122,10,40,False,True,134.9954866364135,9.917807178864848,Liquid,High
139,121,10,40,False,True,134.9947940745203,10.217806377301997,Liquid,High
139,120,10,40,False,True,134.99409103649296,10.000735189651664,Liquid,High
139,119,10,40,False,True,134.99337752233131,10.237435308739634,Liquid,High
139,118,10,40,False,True,134.99265353203546,10.069729224903028,Liquid,High
139,117,10,40,False,True,134.99191906560552,10.133695243992918,Liquid,High
139,116,10,40,False,True,134.9911741230413,10.061216133930657,Liquid,High
139,115,10,40,False,True,134.99041870434294,9.823357647893147,Liquid,High
139,114,10,40,False,True,134.98965280951032,9.972358466633239,Liquid,High
139,113,10,40,False,True,134.98887643854354,10.15327087081323,Liquid,High
139,112,10,40,False,True,134.98808959144253,10.395089675345389,Liquid,High
139,111,10,40,False,True,134.98729226820728,10.39538253550728,Liquid,High
139,110,10,40,False,True,134.98648446883792,10.238253170705661,Liquid,High
139,109,10,40,False,True,134.9856661933343,10.136952325744346,Liquid,High
139,108,10,40,False,True,134.98483744169658,10.334574635451531,Liquid,High
139,107,10,40,False,True,134.9839982139245,10.388098187601088,Liquid,High
139,106,10,40,False,True,134.9831485100183,10.243788534926011,Liquid,High
139,105,10,40,False,True,134.9822883299779,10.308231651223537,Liquid,High
139,104,10,40,False,True,134.9814176738033,10.340013149605738,Liquid,High
139,103,10,40,False,True,134.98053654149456,10.384096617274281,Liquid,High
139,102,10,40,False,True,134.9796449330515,10.306760688190025,Liquid,High
139,101,10,40,False,True,134.97874284847427,10.662526252111093,Liquid,High
139,100,10,40,False,True,134.97783028776294,10.415737696012343,Liquid,High
139,99,10,40,False,True,134.9769072509173,10.39083337364923,Liquid,High
139,98,10,40,False,True,134.9759737379375,10.563816680041441,Liquid,High
139,97,10,40,False,True,134.97502974882352,10.406725326849823,Liquid,High
139,96,10,40,False,True,134.97407528357533,10.404318453849157,Liquid,High
139,95,10,40,False,True,134.97311034219288,10.241610111871125,Liquid,High
139,94,10,40,False,True,134.9721349246763,10.217056757389287,Liquid,High
139,93,10,40,False,True,134.9711490310255,10.305568827423713,Liquid,High
139,92,10,40,False,True,134.97015266124055,10.57721827408227,Liquid,High
139,91,10,40,False,True,134.96914581532133,10.902288211778341,Liquid,High
139,90,10,40,False,True,134.9681284932679,10.14418106784018,Liquid,High
139,89,10,40,False,True,134.96710069508032,10.478990143396913,Liquid,High
139,88,10,40,False,True,134.96606242075856,10.800926517731625,Liquid,High
139,87,10,40,False,True,134.96501367030254,10.404251685019915,Liquid,High
139,86,10,40,False,True,134.9639544437123,10.245587048354537,Liquid,High
139,85,10,40,False,True,134.96288474098793,10.385065397488518,Liquid,High
139,84,10,40,False,True,134.96180456212934,10.306793863945131,Liquid,High
139,83,10,40,False,True,134.96071390713652,10.588108638181552,Liquid,High
139,82,10,40,False,True,134.9596127760095,10.658296390733767,Liquid,High
139,81,10,40,False,True,134.9585011687483,10.401134660709033,Liquid,High
139,80,10,40,False,True,134.95737908535293,10.42472256166235,Liquid,High
139,79,10,40,False,True,134.95624652582336,10.40688454583892,Liquid,High
139,78,10,40,False,True,134.9551034901595,10.222401552179008,Liquid,High
139,77,10,40,False,True,134.95394997836146,9.98903430562899,Liquid,High
139,76,10,40,False,True,134.9527859904293,10.319637724838685,Liquid,High
139,75,10,40,False,True,134.95161152636294,10.405555218133657,Liquid,High
139,74,10,40,False,True,134.95042658616237,10.24100107502619,Liquid,High
139,73,10,40,False,True,134.94923116982756,10.217138144468095,Liquid,High
139,72,10,40,False,True,134.94802527735854,10.22481326329455,Liquid,High
139,71,10,40,False,True,134.94680890875532,10.24380291235508,Liquid,High
139,70,10,40,False,True,134.9455820640179,10.304151861784533,Liquid,High
139,69,10,40,False,True,134.94434474314633,10.404415916032235,Liquid,High
139,68,10,40,False,True,134.9430969461405,10.089480076559823,Liquid,High
139,67,10,40,False,True,134.94183867300055,10.138301273485865,Liquid,High
139,66,10,40,False,True,134.94056992372634,10.318170738473555,Liquid,High
139,65,10,40,False,True,134.9392906983179,9.9700037134009,Liquid,High
139,64,10,40,False,True,134.93800099677532,10.304978697416459,Liquid,High
139,63,10,40,False,True,134.93670081909855,10.320690808617485,Liquid,High
139,62,10,40,False,True,134.9353901652875,10.064423556879206,Liquid,High
139,61,10,40,False,True,134.9340690353423,10.05693273632437,Liquid,High
139,60,10,40,False,True,134.9327374292629,10.002460948428563,Liquid,High
139,59,10,40,False,True,134.93139534704932,10.23752859822116,Liquid,High
139,58,10,40,False,True,134.93004278870148,10.233713349020832,Liquid,High
139,57,10,40,False,True,134.9286797542195,10.148661855708554,Liquid,High
139,56,10,40,False,True,134.9273062436033,10.155997210044006,Liquid,High
139,55,10,40,False,True,134.9259222568529,9.984012592497947,Liquid,High
139,54,10,40,False,True,134.92452779396828,10.15206005972749,Liquid,High
139,53,10,40,False,True,134.9231228549495,9.97989859256586,Liquid,High
139,52,10,40,False,True,134.92170743979653,10.21800904466545,Liquid,High
139,51,10,40,False,True,134.9202815485093,10.072590361040113,Liquid,High
139,50,10,40,False,True,134.9188451810879,9.894872510303173,Liquid,High
139,49,10,40,False,True,134.91739833753232,9.892244063231885,Liquid,High
139,48,10,40,False,True,134.9159410178425,10.23722359097843,Liquid,High
139,47,10,40,False,True,134.91447322201856,10.086527280403914,Liquid,High
139,46,10,40,False,True,134.91299495006027,9.916143208532219,Liquid,High
139,45,10,40,False,True,134.91150620196797,10.052633226072885,Liquid,High
139,44,10,40,False,True,134.91000697774135,9.72591957125178,Liquid,High
139,43,10,40,False,True,134.9084972773805,9.810161942583704,Liquid,High
139,42,10,40,False,True,134.9069771008855,9.88818163702166,Liquid,High
139,41,10,40,False,True,134.9054464482563,9.837128609276022,Liquid,High
139,40,10,40,False,True,134.90390531949294,9.744901193907879,Liquid,High
139,39,10,40,False,True,134.90235371459536,9.717634413235032,Liquid,High
139,38,10,40,False,True,134.90079163356353,9.808740357509805,Liquid,High
139,37,10,40,False,True,134.89921907639751,9.973740807596641,Liquid,High
139,36,10,40,False,True,134.89763604309735,9.809742409456476,Liquid,High
139,35,10,40,False,True,134.89604253366295,10.060717520961077,Liquid,High
139,34,10,40,False,True,134.8944385480943,9.801816140195683,Liquid,High
139,33,10,40,False,True,134.89282408639153,9.987969497622657,Liquid,High
139,32,10,40,False,True,134.8911991485545,9.967287426174721,Liquid,High
139,31,10,40,False,True,134.88956373458336,10.05165633698823,Liquid,High
139,30,10,40,False,True,134.8879178444779,9.88511365878145,Liquid,High
139,29,10,40,False,True,134.8862614782383,9.976484374156314,Liquid,High
139,28,10,40,False,True,134.88459463586452,9.916392316811596,Liquid,High
139,27,10,40,False,True,134.88291731735654,9.804655706592996,Liquid,High
139,26,10,40,False,True,134.88122952271428,9.826238002053003,Liquid,High
139,25,10,40,False,True,134.87953125193795,9.718440565796357,Liquid,High
139,24,10,40,False,True,134.8778225050273,9.91705457034982,Liquid,High
139,23,10,40,False,True,134.87610328198252,9.72734576482577,Liquid,High
139,22,10,40,False,True,134.87437358280354,9.554084145270735,Liquid,High
139,21,10,40,False,True,134.87263340749033,9.717860782241814,Liquid,High
139,20,10,40,False,True,134.87088275604293,9.718729695581601,Liquid,High
139,19,10,40,False,True,134.8691216284613,9.73197791887435,Liquid,High
139,18,10,40,False,True,134.86735002474546,9.815288609598952,Liquid,High
139,17,10,40,False,True,134.86556794489553,9.796728042295513,Liquid,High
139,16,10,40,False,True,134.8637753889113,9.723780725007316,Liquid,High
139,15,10,40,False,True,134.86197235679293,9.81530483636078,Liquid,High
139,14,10,40,False,True,134.86015884854032,9.662237190476105,Liquid,High
139,13,10,40,False,True,134.8583348641535,9.838241710702562,Liquid,High
139,12,10,40,False,True,134.8565004036325,9.96795131288826,Liquid,High
139,11,10,40,False,True,134.85465546697736,9.88459532487633,Liquid,High
139,10,10,40,False,True,134.8528000541879,9.880935786957423,Liquid,High
139,9,10,40,False,True,134.85093416526428,9.835672809066978,Liquid,High
139,8,10,40,False,True,134.8490578002065,9.903537359059328,Liquid,High
139,7,10,40,False,True,134.8471709590145,9.964444370537649,Liquid,High
139,6,10,40,False,True,134.84527364168832,9.539011273447784,Liquid,High
139,5,10,40,False,True,134.84336584822793,9.805165800188831,Liquid,High
139,4,10,40,False,True,134.8414475786333,9.706615056127191,Liquid,High
139,3,10,40,False,True,134.8395188329045,9.875721571767258,Liquid,High
139,2,10,40,False,True,134.8375796110415,9.706024745117531,Liquid,High
139,1,10,40,False,True,134.83562991304433,9.986968123270174,Liquid,High
138,132,10,40,False,True,135,10.2487126664725,Liquid,High
138,131,10,40,False,True,135,10.403441172103385,Liquid,High
138,130,10,40,False,True,135,10.416960772287666,Liquid,High
138,129,10,40,False,True,135,10.561962892846054,Liquid,High
138,128,10,40,False,True,134.99942200895453,10.149432864031326,Liquid,High
138,127,10,40,False,True,134.9987923038665,10.39050736582982,Liquid,High
138,126,10,40,False,True,134.99815212264434,10.244242858222378,Liquid,High
138,125,10,40,False,True,134.99750146528794,10.1723831093027,Liquid,High
138,124,10,40,False,True,134.99684033179736,10.242740457794014,Liquid,High
138,123,10,40,False,True,134.9961687221725,10.330026748971875,Liquid,High
138,122,10,40,False,True,134.9954866364135,10.14675312825608,Liquid,High
138,121,10,40,False,True,134.99479407452029,10.49682818947366,Liquid,High
138,120,10,40,False,True,134.99409103649296,10.07296521677199,Liquid,High
138,119,10,40,False,True,134.99337752233131,10.476831285478909,Liquid,High
138,118,10,40,False,True,134.99265353203546,10.063984901555443,Liquid,High
138,117,10,40,False,True,134.99191906560552,10.228188751101754,Liquid,High
138,116,10,40,False,True,134.99117412304133,10.069802765863813,Liquid,High
138,115,10,40,False,True,134.99041870434286,10.159891204311066,Liquid,High
138,114,10,40,False,True,134.98965280951035,10.215613624050093,Liquid,High
138,113,10,40,False,True,134.98887643854354,10.303546264870704,Liquid,High
138,112,10,40,False,True,134.9880895914425,10.053341055474164,Liquid,High
138,111,10,40,False,True,134.98729226820728,10.16110790982242,Liquid,High
138,110,10,40,False,True,134.98648446883792,10.146701706728095,Liquid,High
138,109,10,40,False,True,134.9856661933343,10.576000589707917,Liquid,High
138,108,10,40,False,True,134.98483744169653,10.142164039358022,Liquid,High
138,107,10,40,False,True,134.9839982139245,10.255334563898998,Liquid,High
138,106,10,40,False,True,134.98314851001834,10.486465273324711,Liquid,High
138,105,10,40,False,True,134.98228832997793,10.49480524799742,Liquid,High
138,104,10,40,False,True,134.9814176738033,10.33252672243907,Liquid,High
138,103,10,40,False,True,134.9805365414945,10.477672776604606,Liquid,High
138,102,10,40,False,True,134.9796449330515,10.39980776354787,Liquid,High
138,101,10,40,False,True,134.97874284847433,10.828673413234867,Liquid,High
138,100,10,40,False,True,134.97783028776294,10.50214879427358,Liquid,High
138,99,10,40,False,True,134.9769072509173,10.397981533841403,Liquid,High
138,98,10,40,False,True,134.97597373793752,10.743822681748668,Liquid,High
138,97,10,40,False,True,134.97502974882354,10.909882001377014,Liquid,High
138,96,10,40,False,True,134.9740752835753,10.829814131636795,Liquid,High
138,95,10,40,False,True,134.97311034219297,10.720185500554464,Liquid,High
138,94,10,40,False,True,134.9721349246763,10.909709693239336,Liquid,High
138,93,10,40,False,True,134.9711490310255,10.816005279706928,Liquid,High
138,92,10,40,False,True,134.97015266124055,10.577691501739139,Liquid,High
138,91,10,40,False,True,134.96914581532133,10.908863486173459,Liquid,High
138,90,10,40,False,True,134.9681284932679,10.572307830960028,Liquid,High
138,89,10,40,False,True,134.96710069508032,10.571927396072567,Liquid,High
138,88,10,40,False,True,134.96606242075853,10.38924244690196,Liquid,High
138,87,10,40,False,True,134.96501367030254,10.718386909243009,Liquid,High
138,86,10,40,False,True,134.9639544437123,10.812981510143004,Liquid,High
138,85,10,40,False,True,134.9628847409879,10.488581179559105,Liquid,High
138,84,10,40,False,True,134.9618045621293,10.485826314176336,Liquid,High
138,83,10,40,False,True,134.96071390713655,10.242926330837804,Liquid,High
138,82,10,40,False,True,134.9596127760095,10.489516963843698,Liquid,High
138,81,10,40,False,True,134.95850116874828,10.64414967541677,Liquid,High
138,80,10,40,False,True,134.95737908535293,10.38340264747518,Liquid,High
138,79,10,40,False,True,134.95624652582333,10.566781178291023,Liquid,High
138,78,10,40,False,True,134.9551034901595,10.312468367815484,Liquid,High
138,77,10,40,False,True,134.9539499783615,10.5768361159748,Liquid,High
138,76,10,40,False,True,134.95278599042933,10.479758106789575,Liquid,High
138,75,10,40,False,True,134.95161152636294,10.319702415229983,Liquid,High
138,74,10,40,False,True,134.95042658616228,10.721039827620928,Liquid,High
138,73,10,40,False,True,134.94923116982753,10.227736146738778,Liquid,High
138,72,10,40,False,True,134.94802527735854,10.318949026668065,Liquid,High
138,71,10,40,False,True,134.94680890875532,10.245449878644195,Liquid,High
138,70,10,40,False,True,134.94558206401788,10.319433546419077,Liquid,High
138,69,10,40,False,True,134.94434474314636,10.638478121959281,Liquid,High
138,68,10,40,False,True,134.9430969461405,10.565013962787873,Liquid,High
138,67,10,40,False,True,134.94183867300055,10.21836275748268,Liquid,High
138,66,10,40,False,True,134.94056992372634,10.384013993857309,Liquid,High
138,65,10,40,False,True,134.93929069831793,10.48584411747737,Liquid,High
138,64,10,40,False,True,134.93800099677534,9.904991782390425,Liquid,High
138,63,10,40,False,True,134.9367008190985,10.149272155357778,Liquid,High
138,62,10,40,False,True,134.9353901652875,10.317008354567918,Liquid,High
138,61,10,40,False,True,134.93406903534233,10.236937085403895,Liquid,High
138,60,10,40,False,True,134.9327374292629,10.317113025151173,Liquid,High
138,59,10,40,False,True,134.93139534704932,9.980142364899223,Liquid,High
138,58,10,40,False,True,134.93004278870148,10.30400592377373,Liquid,High
138,57,10,40,False,True,134.9286797542195,10.168760353929827,Liquid,High
138,56,10,40,False,True,134.9273062436033,10.247368354912624,Liquid,High
138,55,10,40,False,True,134.9259222568529,10.160161136914667,Liquid,High
138,54,10,40,False,True,134.92452779396828,10.302216038039205,Liquid,High
138,53,10,40,False,True,134.9231228549495,10.058105384608552,Liquid,High
138,52,10,40,False,True,134.92170743979653,10.14925532789357,Liquid,High
138,51,10,40,False,True,134.9202815485093,10.252025608107942,Liquid,High
138,50,10,40,False,True,134.91884518108787,10.0557456487428,Liquid,High
138,49,10,40,False,True,134.91739833753232,9.918213007343127,Liquid,High
138,48,10,40,False,True,134.9159410178425,9.984561752918864,Liquid,High
138,47,10,40,False,True,134.91447322201853,10.086796008755755,Liquid,High
138,46,10,40,False,True,134.91299495006027,10.251992213974745,Liquid,High
138,45,10,40,False,True,134.91150620196794,10.054779403944906,Liquid,High
138,44,10,40,False,True,134.91000697774135,9.883174558219082,Liquid,High
138,43,10,40,False,True,134.9084972773805,10.14616575786232,Liquid,High
138,42,10,40,False,True,134.90697710088554,9.972441066724969,Liquid,High
138,41,10,40,False,True,134.9054464482563,10.145554828862373,Liquid,High
138,40,10,40,False,True,134.90390531949294,9.998560811056905,Liquid,High
138,39,10,40,False,True,134.90235371459534,10.053566657582735,Liquid,High
138,38,10,40,False,True,134.90079163356353,9.895239846700292,Liquid,High
138,37,10,40,False,True,134.89921907639751,10.05704056580322,Liquid,High
138,36,10,40,False,True,134.8976360430973,10.004174592985635,Liquid,High
138,35,10,40,False,True,134.89604253366292,9.810772108154424,Liquid,High
138,34,10,40,False,True,134.89443854809426,10.089751670665464,Liquid,High
138,33,10,40,False,True,134.8928240863915,10.07196343619114,Liquid,High
138,32,10,40,False,True,134.89119914855453,9.96548324565805,Liquid,High
138,31,10,40,False,True,134.8895637345833,10.05069791076852,Liquid,High
138,30,10,40,False,True,134.88791784447793,9.967260360015871,Liquid,High
138,29,10,40,False,True,134.8862614782383,10.049155829068468,Liquid,High
138,28,10,40,False,True,134.88459463586454,10.0025980766531,Liquid,High
138,27,10,40,False,True,134.88291731735654,9.889481949185665,Liquid,High
138,26,10,40,False,True,134.88122952271428,9.988133197453067,Liquid,High
138,25,10,40,False,True,134.87953125193792,9.728161976952094,Liquid,High
138,24,10,40,False,True,134.8778225050273,9.968313689149795,Liquid,High
138,23,10,40,False,True,134.87610328198252,9.811488449941464,Liquid,High
138,22,10,40,False,True,134.8743735828035,9.80504364571351,Liquid,High
138,21,10,40,False,True,134.8726334074903,9.884359958909045,Liquid,High
138,20,10,40,False,True,134.8708827560429,9.723073687976978,Liquid,High
138,19,10,40,False,True,134.8691216284613,9.90257609463589,Liquid,High
138,18,10,40,False,True,134.8673500247455,9.815257919848364,Liquid,High
138,17,10,40,False,True,134.86556794489547,9.797052549282398,Liquid,High
138,16,10,40,False,True,134.86377538891134,9.724288339912562,Liquid,High
138,15,10,40,False,True,134.86197235679293,9.73395980717413,Liquid,High
138,14,10,40,False,True,134.86015884854032,9.834858430806094,Liquid,High
138,13,10,40,False,True,134.8583348641535,9.887751706226652,Liquid,High
138,12,10,40,False,True,134.8565004036325,10.04883059303495,Liquid,High
138,11,10,40,False,True,134.85465546697733,9.884800358380858,Liquid,High
138,10,10,40,False,True,134.8528000541879,9.756697079913806,Liquid,High
138,9,10,40,False,True,134.85093416526428,9.976316860893064,Liquid,High
138,8,10,40,False,True,134.8490578002065,9.660355368814692,Liquid,High
138,7,10,40,False,True,134.84717095901456,9.882998543597921,Liquid,High
138,6,10,40,False,True,134.84527364168835,9.79417432798732,Liquid,High
138,5,10,40,False,True,134.8433658482279,9.805215450566152,Liquid,High
